Year,Race,Driver,Team,LapNumber,Compound,TyreLife,Stint,Position,TrackStatus,LapTimeSeconds,DrivingStyleCluster,DrivingStyle
2024.0,Spain,RUS,Mercedes,11.0,SOFT,14.0,1.0,2.0,1.0,81.061,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,12.0,SOFT,15.0,1.0,2.0,1.0,81.383,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,13.0,SOFT,16.0,1.0,2.0,1.0,81.365,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,14.0,SOFT,17.0,1.0,2.0,1.0,81.482,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,15.0,SOFT,18.0,1.0,4.0,1.0,85.364,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,16.0,MEDIUM,1.0,2.0,7.0,1.0,100.24,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,17.0,MEDIUM,2.0,2.0,5.0,1.0,80.277,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,18.0,MEDIUM,3.0,2.0,5.0,1.0,79.511,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,19.0,MEDIUM,4.0,2.0,5.0,1.0,79.539,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,20.0,MEDIUM,5.0,2.0,5.0,1.0,79.972,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,21.0,MEDIUM,6.0,2.0,4.0,1.0,80.34,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,22.0,MEDIUM,7.0,2.0,4.0,1.0,80.093,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,23.0,MEDIUM,8.0,2.0,4.0,1.0,79.871,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,24.0,MEDIUM,9.0,2.0,3.0,1.0,80.032,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,25.0,MEDIUM,10.0,2.0,2.0,1.0,79.772,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,26.0,MEDIUM,11.0,2.0,2.0,1.0,80.279,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,27.0,MEDIUM,12.0,2.0,2.0,1.0,80.222,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,28.0,MEDIUM,13.0,2.0,2.0,1.0,80.201,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,29.0,MEDIUM,14.0,2.0,2.0,1.0,80.027,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,30.0,MEDIUM,15.0,2.0,2.0,1.0,80.038,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,31.0,MEDIUM,16.0,2.0,2.0,1.0,80.338,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,32.0,MEDIUM,17.0,2.0,2.0,1.0,80.301,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,33.0,MEDIUM,18.0,2.0,2.0,1.0,80.178,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,34.0,MEDIUM,19.0,2.0,2.0,1.0,80.204,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,35.0,MEDIUM,20.0,2.0,3.0,1.0,82.129,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,36.0,MEDIUM,21.0,2.0,4.0,1.0,84.372,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,37.0,HARD,1.0,3.0,7.0,1.0,99.351,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,38.0,HARD,2.0,3.0,6.0,1.0,78.367,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,39.0,HARD,3.0,3.0,6.0,1.0,78.964,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,40.0,HARD,4.0,3.0,6.0,1.0,79.428,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,41.0,HARD,5.0,3.0,6.0,1.0,78.982,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,42.0,HARD,6.0,3.0,6.0,1.0,79.033,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,43.0,HARD,7.0,3.0,6.0,1.0,79.306,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,44.0,HARD,8.0,3.0,5.0,1.0,79.019,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,45.0,HARD,9.0,3.0,5.0,1.0,79.632,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,46.0,HARD,10.0,3.0,4.0,1.0,78.291,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,47.0,HARD,11.0,3.0,4.0,1.0,78.486,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,48.0,HARD,12.0,3.0,3.0,1.0,80.06,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,49.0,HARD,13.0,3.0,3.0,1.0,78.681,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,50.0,HARD,14.0,3.0,3.0,1.0,78.29,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,51.0,HARD,15.0,3.0,3.0,1.0,78.726,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,52.0,HARD,16.0,3.0,4.0,1.0,80.241,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,53.0,HARD,17.0,3.0,4.0,1.0,78.863,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,54.0,HARD,18.0,3.0,4.0,1.0,78.86,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,55.0,HARD,19.0,3.0,4.0,1.0,78.572,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,56.0,HARD,20.0,3.0,4.0,1.0,78.792,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,57.0,HARD,21.0,3.0,4.0,1.0,78.956,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,58.0,HARD,22.0,3.0,4.0,1.0,78.641,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,59.0,HARD,23.0,3.0,4.0,1.0,78.877,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,60.0,HARD,24.0,3.0,4.0,1.0,79.108,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,61.0,HARD,25.0,3.0,4.0,1.0,79.267,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,62.0,HARD,26.0,3.0,4.0,1.0,79.304,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,63.0,HARD,27.0,3.0,4.0,1.0,79.52,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,64.0,HARD,28.0,3.0,4.0,1.0,79.372,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,65.0,HARD,29.0,3.0,4.0,1.0,79.634,3.0,Fast & Efficient Driver
2024.0,Spain,RUS,Mercedes,66.0,HARD,30.0,3.0,4.0,1.0,79.751,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,1.0,SOFT,1.0,1.0,5.0,1.0,85.423,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,2.0,SOFT,2.0,1.0,5.0,1.0,80.842,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,3.0,SOFT,3.0,1.0,6.0,1.0,81.287,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,4.0,SOFT,4.0,1.0,6.0,1.0,80.569,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,5.0,SOFT,5.0,1.0,6.0,1.0,80.932,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,6.0,SOFT,6.0,1.0,6.0,1.0,81.227,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,7.0,SOFT,7.0,1.0,6.0,1.0,80.996,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,8.0,SOFT,8.0,1.0,6.0,1.0,81.393,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,9.0,SOFT,9.0,1.0,6.0,1.0,81.33,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,10.0,SOFT,10.0,1.0,6.0,1.0,81.014,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,11.0,SOFT,11.0,1.0,6.0,1.0,81.476,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,12.0,SOFT,12.0,1.0,6.0,1.0,81.561,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,13.0,SOFT,13.0,1.0,6.0,1.0,81.275,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,14.0,SOFT,14.0,1.0,6.0,1.0,81.594,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,15.0,SOFT,15.0,1.0,5.0,1.0,81.703,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,16.0,SOFT,16.0,1.0,3.0,1.0,80.893,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,17.0,SOFT,17.0,1.0,3.0,1.0,81.123,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,18.0,SOFT,18.0,1.0,2.0,1.0,80.915,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,19.0,SOFT,19.0,1.0,2.0,1.0,81.096,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,20.0,SOFT,20.0,1.0,2.0,1.0,81.159,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,21.0,SOFT,21.0,1.0,2.0,1.0,81.497,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,22.0,SOFT,22.0,1.0,2.0,1.0,81.451,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,23.0,SOFT,23.0,1.0,2.0,1.0,81.723,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,24.0,SOFT,24.0,1.0,2.0,1.0,85.337,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,25.0,MEDIUM,1.0,2.0,7.0,1.0,98.462,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,26.0,MEDIUM,2.0,2.0,7.0,1.0,79.381,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,27.0,MEDIUM,3.0,2.0,6.0,1.0,78.811,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,28.0,MEDIUM,4.0,2.0,6.0,1.0,79.324,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,29.0,MEDIUM,5.0,2.0,6.0,1.0,79.482,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,30.0,MEDIUM,6.0,2.0,6.0,1.0,79.675,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,31.0,MEDIUM,7.0,2.0,6.0,1.0,79.791,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,32.0,MEDIUM,8.0,2.0,6.0,1.0,79.509,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,33.0,MEDIUM,9.0,2.0,6.0,1.0,79.535,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,34.0,MEDIUM,10.0,2.0,6.0,1.0,79.61,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,35.0,MEDIUM,11.0,2.0,6.0,1.0,80.177,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,36.0,MEDIUM,12.0,2.0,5.0,1.0,79.907,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,37.0,MEDIUM,13.0,2.0,4.0,1.0,79.553,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,38.0,MEDIUM,14.0,2.0,4.0,1.0,79.64,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,39.0,MEDIUM,15.0,2.0,4.0,1.0,79.459,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,40.0,MEDIUM,16.0,2.0,4.0,1.0,79.665,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,41.0,MEDIUM,17.0,2.0,4.0,1.0,79.662,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,42.0,MEDIUM,18.0,2.0,4.0,1.0,79.781,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,43.0,MEDIUM,19.0,2.0,3.0,1.0,79.981,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,44.0,MEDIUM,20.0,2.0,3.0,1.0,80.064,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,45.0,MEDIUM,21.0,2.0,2.0,1.0,79.901,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,46.0,MEDIUM,22.0,2.0,2.0,1.0,80.001,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,47.0,MEDIUM,23.0,2.0,3.0,1.0,83.761,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,48.0,SOFT,4.0,3.0,6.0,1.0,97.516,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,49.0,SOFT,5.0,3.0,6.0,1.0,78.09,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,50.0,SOFT,6.0,3.0,6.0,1.0,78.182,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,51.0,SOFT,7.0,3.0,6.0,1.0,78.179,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,52.0,SOFT,8.0,3.0,6.0,1.0,77.897,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,53.0,SOFT,9.0,3.0,6.0,1.0,77.956,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,54.0,SOFT,10.0,3.0,6.0,1.0,78.385,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,55.0,SOFT,11.0,3.0,5.0,1.0,78.551,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,56.0,SOFT,12.0,3.0,5.0,1.0,78.53,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,57.0,SOFT,13.0,3.0,5.0,1.0,78.11,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,58.0,SOFT,14.0,3.0,5.0,1.0,78.213,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,59.0,SOFT,15.0,3.0,5.0,1.0,78.185,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,60.0,SOFT,16.0,3.0,5.0,1.0,78.447,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,61.0,SOFT,17.0,3.0,5.0,1.0,78.735,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,62.0,SOFT,18.0,3.0,5.0,1.0,78.533,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,63.0,SOFT,19.0,3.0,5.0,1.0,78.965,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,64.0,SOFT,20.0,3.0,5.0,1.0,79.03,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,65.0,SOFT,21.0,3.0,5.0,1.0,79.074,3.0,Fast & Efficient Driver
2024.0,Spain,LEC,Ferrari,66.0,SOFT,22.0,3.0,5.0,1.0,79.41,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,1.0,SOFT,1.0,1.0,6.0,1.0,86.085,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,2.0,SOFT,2.0,1.0,6.0,1.0,80.666,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,3.0,SOFT,3.0,1.0,5.0,1.0,80.046,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,4.0,SOFT,4.0,1.0,5.0,1.0,80.626,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,5.0,SOFT,5.0,1.0,5.0,1.0,80.8,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,6.0,SOFT,6.0,1.0,5.0,1.0,81.217,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,7.0,SOFT,7.0,1.0,5.0,1.0,81.146,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,8.0,SOFT,8.0,1.0,5.0,1.0,81.309,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,9.0,SOFT,9.0,1.0,5.0,1.0,81.221,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,10.0,SOFT,10.0,1.0,5.0,1.0,81.052,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,11.0,SOFT,11.0,1.0,5.0,1.0,81.459,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,12.0,SOFT,12.0,1.0,5.0,1.0,81.62,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,13.0,SOFT,13.0,1.0,5.0,1.0,81.163,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,14.0,SOFT,14.0,1.0,5.0,1.0,81.646,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,15.0,SOFT,15.0,1.0,6.0,1.0,85.427,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,16.0,MEDIUM,1.0,2.0,9.0,1.0,98.064,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,17.0,MEDIUM,2.0,2.0,6.0,1.0,80.665,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,18.0,MEDIUM,3.0,2.0,6.0,1.0,79.85,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,19.0,MEDIUM,4.0,2.0,7.0,1.0,81.079,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,20.0,MEDIUM,5.0,2.0,7.0,1.0,80.0,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,21.0,MEDIUM,6.0,2.0,7.0,1.0,80.125,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,22.0,MEDIUM,7.0,2.0,6.0,1.0,79.952,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,23.0,MEDIUM,8.0,2.0,6.0,1.0,80.261,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,24.0,MEDIUM,9.0,2.0,5.0,1.0,80.205,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,25.0,MEDIUM,10.0,2.0,4.0,1.0,79.709,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,26.0,MEDIUM,11.0,2.0,4.0,1.0,80.273,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,27.0,MEDIUM,12.0,2.0,5.0,1.0,81.788,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,28.0,MEDIUM,13.0,2.0,5.0,1.0,80.458,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,29.0,MEDIUM,14.0,2.0,5.0,1.0,80.061,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,30.0,MEDIUM,15.0,2.0,5.0,1.0,80.376,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,31.0,MEDIUM,16.0,2.0,5.0,1.0,80.642,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,32.0,MEDIUM,17.0,2.0,5.0,1.0,80.183,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,33.0,MEDIUM,18.0,2.0,5.0,1.0,80.145,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,34.0,MEDIUM,19.0,2.0,5.0,1.0,80.231,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,35.0,MEDIUM,20.0,2.0,5.0,1.0,80.708,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,36.0,MEDIUM,21.0,2.0,6.0,1.0,83.733,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,37.0,HARD,1.0,3.0,8.0,1.0,98.592,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,38.0,HARD,2.0,3.0,7.0,1.0,78.86,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,39.0,HARD,3.0,3.0,7.0,1.0,78.539,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,40.0,HARD,4.0,3.0,7.0,1.0,79.184,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,41.0,HARD,5.0,3.0,7.0,1.0,78.909,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,42.0,HARD,6.0,3.0,7.0,1.0,79.135,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,43.0,HARD,7.0,3.0,7.0,1.0,79.157,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,44.0,HARD,8.0,3.0,6.0,1.0,79.192,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,45.0,HARD,9.0,3.0,6.0,1.0,79.136,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,46.0,HARD,10.0,3.0,6.0,1.0,80.032,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,47.0,HARD,11.0,3.0,6.0,1.0,79.02,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,48.0,HARD,12.0,3.0,5.0,1.0,79.318,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,49.0,HARD,13.0,3.0,5.0,1.0,79.52,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,50.0,HARD,14.0,3.0,5.0,1.0,79.202,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,51.0,HARD,15.0,3.0,5.0,1.0,79.046,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,52.0,HARD,16.0,3.0,5.0,1.0,79.046,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,53.0,HARD,17.0,3.0,5.0,1.0,79.259,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,54.0,HARD,18.0,3.0,5.0,1.0,79.017,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,55.0,HARD,19.0,3.0,6.0,1.0,81.334,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,56.0,HARD,20.0,3.0,6.0,1.0,79.047,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,57.0,HARD,21.0,3.0,6.0,1.0,78.97,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,58.0,HARD,22.0,3.0,6.0,1.0,78.871,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,59.0,HARD,23.0,3.0,6.0,1.0,78.978,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,60.0,HARD,24.0,3.0,6.0,1.0,79.115,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,61.0,HARD,25.0,3.0,6.0,1.0,79.151,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,62.0,HARD,26.0,3.0,6.0,1.0,79.365,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,63.0,HARD,27.0,3.0,6.0,1.0,79.479,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,64.0,HARD,28.0,3.0,6.0,1.0,79.535,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,65.0,HARD,29.0,3.0,6.0,1.0,79.612,3.0,Fast & Efficient Driver
2024.0,Spain,SAI,Ferrari,66.0,HARD,30.0,3.0,6.0,1.0,79.643,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,1.0,SOFT,4.0,1.0,8.0,1.0,87.073,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,2.0,SOFT,5.0,1.0,8.0,1.0,81.607,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,3.0,SOFT,6.0,1.0,8.0,1.0,80.765,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,4.0,SOFT,7.0,1.0,8.0,1.0,80.797,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,5.0,SOFT,8.0,1.0,8.0,1.0,81.215,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,6.0,SOFT,9.0,1.0,8.0,1.0,81.056,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,7.0,SOFT,10.0,1.0,8.0,1.0,81.416,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,8.0,SOFT,11.0,1.0,8.0,1.0,81.53,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,9.0,SOFT,12.0,1.0,8.0,1.0,81.5,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,10.0,SOFT,13.0,1.0,8.0,1.0,82.049,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,11.0,SOFT,14.0,1.0,8.0,1.0,81.486,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,12.0,SOFT,15.0,1.0,8.0,1.0,81.683,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,13.0,SOFT,16.0,1.0,8.0,1.0,81.918,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,14.0,SOFT,17.0,1.0,7.0,1.0,82.316,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,15.0,SOFT,18.0,1.0,7.0,1.0,81.492,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,16.0,SOFT,19.0,1.0,5.0,1.0,81.532,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,17.0,SOFT,20.0,1.0,4.0,1.0,81.853,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,18.0,SOFT,21.0,1.0,3.0,1.0,81.505,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,19.0,SOFT,22.0,1.0,3.0,1.0,81.727,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,20.0,SOFT,23.0,1.0,3.0,1.0,81.883,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,21.0,SOFT,24.0,1.0,5.0,1.0,87.064,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,22.0,MEDIUM,1.0,2.0,10.0,1.0,99.096,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,23.0,MEDIUM,2.0,2.0,10.0,1.0,79.833,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,24.0,MEDIUM,3.0,2.0,10.0,1.0,79.991,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,25.0,MEDIUM,4.0,2.0,10.0,1.0,79.731,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,26.0,MEDIUM,5.0,2.0,10.0,1.0,79.853,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,27.0,MEDIUM,6.0,2.0,10.0,1.0,80.231,3.0,Fast & Efficient Driver
2024.0,Spain,PIA,McLaren,28.0,MEDIUM,7.0,2.0,9.0,1.0,80.626,3.0,Fast & Efficient Driver
