Driver,Team,LapNumber,Compound,TyreLife,Stint,Position,TrackStatus,LapTimeSeconds
SAI,Ferrari,21.0,MEDIUM,6.0,2.0,7.0,1.0,80.125
SAI,Ferrari,22.0,MEDIUM,7.0,2.0,6.0,1.0,79.952
SAI,Ferrari,23.0,MEDIUM,8.0,2.0,6.0,1.0,80.261
SAI,Ferrari,24.0,MEDIUM,9.0,2.0,5.0,1.0,80.205
SAI,Ferrari,25.0,MEDIUM,10.0,2.0,4.0,1.0,79.709
SAI,Ferrari,26.0,MEDIUM,11.0,2.0,4.0,1.0,80.273
SAI,Ferrari,27.0,MEDIUM,12.0,2.0,5.0,1.0,81.788
SAI,Ferrari,28.0,MEDIUM,13.0,2.0,5.0,1.0,80.458
SAI,Ferrari,29.0,MEDIUM,14.0,2.0,5.0,1.0,80.061
SAI,Ferrari,30.0,MEDIUM,15.0,2.0,5.0,1.0,80.376
SAI,Ferrari,31.0,MEDIUM,16.0,2.0,5.0,1.0,80.642
SAI,Ferrari,32.0,MEDIUM,17.0,2.0,5.0,1.0,80.183
SAI,Ferrari,33.0,MEDIUM,18.0,2.0,5.0,1.0,80.145
SAI,Ferrari,34.0,MEDIUM,19.0,2.0,5.0,1.0,80.231
SAI,Ferrari,35.0,MEDIUM,20.0,2.0,5.0,1.0,80.708
SAI,Ferrari,36.0,MEDIUM,21.0,2.0,6.0,1.0,83.733
SAI,Ferrari,37.0,HARD,1.0,3.0,8.0,1.0,98.592
SAI,Ferrari,38.0,HARD,2.0,3.0,7.0,1.0,78.86
SAI,Ferrari,39.0,HARD,3.0,3.0,7.0,1.0,78.539
SAI,Ferrari,40.0,HARD,4.0,3.0,7.0,1.0,79.184
SAI,Ferrari,41.0,HARD,5.0,3.0,7.0,1.0,78.909
SAI,Ferrari,42.0,HARD,6.0,3.0,7.0,1.0,79.135
SAI,Ferrari,43.0,HARD,7.0,3.0,7.0,1.0,79.157
SAI,Ferrari,44.0,HARD,8.0,3.0,6.0,1.0,79.192
SAI,Ferrari,45.0,HARD,9.0,3.0,6.0,1.0,79.136
SAI,Ferrari,46.0,HARD,10.0,3.0,6.0,1.0,80.032
SAI,Ferrari,47.0,HARD,11.0,3.0,6.0,1.0,79.02
SAI,Ferrari,48.0,HARD,12.0,3.0,5.0,1.0,79.318
SAI,Ferrari,49.0,HARD,13.0,3.0,5.0,1.0,79.52
SAI,Ferrari,50.0,HARD,14.0,3.0,5.0,1.0,79.202
SAI,Ferrari,51.0,HARD,15.0,3.0,5.0,1.0,79.046
SAI,Ferrari,52.0,HARD,16.0,3.0,5.0,1.0,79.046
SAI,Ferrari,53.0,HARD,17.0,3.0,5.0,1.0,79.259
SAI,Ferrari,54.0,HARD,18.0,3.0,5.0,1.0,79.017
SAI,Ferrari,55.0,HARD,19.0,3.0,6.0,1.0,81.334
SAI,Ferrari,56.0,HARD,20.0,3.0,6.0,1.0,79.047
SAI,Ferrari,57.0,HARD,21.0,3.0,6.0,1.0,78.97
SAI,Ferrari,58.0,HARD,22.0,3.0,6.0,1.0,78.871
SAI,Ferrari,59.0,HARD,23.0,3.0,6.0,1.0,78.978
SAI,Ferrari,60.0,HARD,24.0,3.0,6.0,1.0,79.115
SAI,Ferrari,61.0,HARD,25.0,3.0,6.0,1.0,79.151
SAI,Ferrari,62.0,HARD,26.0,3.0,6.0,1.0,79.365
SAI,Ferrari,63.0,HARD,27.0,3.0,6.0,1.0,79.479
SAI,Ferrari,64.0,HARD,28.0,3.0,6.0,1.0,79.535
SAI,Ferrari,65.0,HARD,29.0,3.0,6.0,1.0,79.612
SAI,Ferrari,66.0,HARD,30.0,3.0,6.0,1.0,79.643
PIA,McLaren,1.0,SOFT,4.0,1.0,8.0,1.0,87.073
PIA,McLaren,2.0,SOFT,5.0,1.0,8.0,1.0,81.607
PIA,McLaren,3.0,SOFT,6.0,1.0,8.0,1.0,80.765
PIA,McLaren,4.0,SOFT,7.0,1.0,8.0,1.0,80.797
PIA,McLaren,5.0,SOFT,8.0,1.0,8.0,1.0,81.215
PIA,McLaren,6.0,SOFT,9.0,1.0,8.0,1.0,81.056
PIA,McLaren,7.0,SOFT,10.0,1.0,8.0,1.0,81.416
PIA,McLaren,8.0,SOFT,11.0,1.0,8.0,1.0,81.53
PIA,McLaren,9.0,SOFT,12.0,1.0,8.0,1.0,81.5
PIA,McLaren,10.0,SOFT,13.0,1.0,8.0,1.0,82.049
PIA,McLaren,11.0,SOFT,14.0,1.0,8.0,1.0,81.486
PIA,McLaren,12.0,SOFT,15.0,1.0,8.0,1.0,81.683
PIA,McLaren,13.0,SOFT,16.0,1.0,8.0,1.0,81.918
PIA,McLaren,14.0,SOFT,17.0,1.0,7.0,1.0,82.316
PIA,McLaren,15.0,SOFT,18.0,1.0,7.0,1.0,81.492
PIA,McLaren,16.0,SOFT,19.0,1.0,5.0,1.0,81.532
PIA,McLaren,17.0,SOFT,20.0,1.0,4.0,1.0,81.853
PIA,McLaren,18.0,SOFT,21.0,1.0,3.0,1.0,81.505
PIA,McLaren,19.0,SOFT,22.0,1.0,3.0,1.0,81.727
PIA,McLaren,20.0,SOFT,23.0,1.0,3.0,1.0,81.883
PIA,McLaren,21.0,SOFT,24.0,1.0,5.0,1.0,87.064
PIA,McLaren,22.0,MEDIUM,1.0,2.0,10.0,1.0,99.096
PIA,McLaren,23.0,MEDIUM,2.0,2.0,10.0,1.0,79.833
PIA,McLaren,24.0,MEDIUM,3.0,2.0,10.0,1.0,79.991
PIA,McLaren,25.0,MEDIUM,4.0,2.0,10.0,1.0,79.731
PIA,McLaren,26.0,MEDIUM,5.0,2.0,10.0,1.0,79.853
PIA,McLaren,27.0,MEDIUM,6.0,2.0,10.0,1.0,80.231
PIA,McLaren,28.0,MEDIUM,7.0,2.0,9.0,1.0,80.626
PIA,McLaren,29.0,MEDIUM,8.0,2.0,8.0,1.0,79.823
PIA,McLaren,30.0,MEDIUM,9.0,2.0,8.0,1.0,80.01
PIA,McLaren,31.0,MEDIUM,10.0,2.0,8.0,1.0,79.875
PIA,McLaren,32.0,MEDIUM,11.0,2.0,8.0,1.0,80.425
PIA,McLaren,33.0,MEDIUM,12.0,2.0,8.0,1.0,80.543
PIA,McLaren,34.0,MEDIUM,13.0,2.0,7.0,1.0,79.656
PIA,McLaren,35.0,MEDIUM,14.0,2.0,7.0,1.0,79.796
PIA,McLaren,36.0,MEDIUM,15.0,2.0,7.0,1.0,79.728
PIA,McLaren,37.0,MEDIUM,16.0,2.0,5.0,1.0,79.661
PIA,McLaren,38.0,MEDIUM,17.0,2.0,5.0,1.0,79.785
PIA,McLaren,39.0,MEDIUM,18.0,2.0,5.0,1.0,79.78
PIA,McLaren,40.0,MEDIUM,19.0,2.0,5.0,1.0,79.659
PIA,McLaren,41.0,MEDIUM,20.0,2.0,5.0,1.0,79.622
PIA,McLaren,42.0,MEDIUM,21.0,2.0,5.0,1.0,79.93
PIA,McLaren,43.0,MEDIUM,22.0,2.0,5.0,1.0,80.15
PIA,McLaren,44.0,MEDIUM,23.0,2.0,4.0,1.0,79.925
PIA,McLaren,45.0,MEDIUM,24.0,2.0,4.0,1.0,80.667
PIA,McLaren,46.0,MEDIUM,25.0,2.0,7.0,1.0,84.084
PIA,McLaren,47.0,SOFT,4.0,3.0,8.0,1.0,97.819
PIA,McLaren,48.0,SOFT,5.0,3.0,8.0,1.0,79.317
PIA,McLaren,49.0,SOFT,6.0,3.0,7.0,1.0,78.159
PIA,McLaren,50.0,SOFT,7.0,3.0,7.0,1.0,78.257
PIA,McLaren,51.0,SOFT,8.0,3.0,7.0,1.0,78.181
PIA,McLaren,52.0,SOFT,9.0,3.0,7.0,1.0,78.492
PIA,McLaren,53.0,SOFT,10.0,3.0,7.0,1.0,78.223
PIA,McLaren,54.0,SOFT,11.0,3.0,7.0,1.0,78.354
PIA,McLaren,55.0,SOFT,12.0,3.0,7.0,1.0,77.941
PIA,McLaren,56.0,SOFT,13.0,3.0,7.0,1.0,77.874
PIA,McLaren,57.0,SOFT,14.0,3.0,7.0,1.0,78.293
PIA,McLaren,58.0,SOFT,15.0,3.0,7.0,1.0,78.483
PIA,McLaren,59.0,SOFT,16.0,3.0,7.0,1.0,78.337
PIA,McLaren,60.0,SOFT,17.0,3.0,7.0,1.0,78.129
PIA,McLaren,61.0,SOFT,18.0,3.0,7.0,1.0,77.977
PIA,McLaren,62.0,SOFT,19.0,3.0,7.0,1.0,78.186
PIA,McLaren,63.0,SOFT,20.0,3.0,7.0,1.0,78.587
PIA,McLaren,64.0,SOFT,21.0,3.0,7.0,1.0,78.84
PIA,McLaren,65.0,SOFT,22.0,3.0,7.0,1.0,79.297
PIA,McLaren,66.0,SOFT,23.0,3.0,7.0,1.0,79.294
PER,Red Bull Racing,1.0,SOFT,4.0,1.0,11.0,1.0,88.615
PER,Red Bull Racing,2.0,SOFT,5.0,1.0,11.0,1.0,82.234
PER,Red Bull Racing,3.0,SOFT,6.0,1.0,11.0,1.0,81.849
PER,Red Bull Racing,4.0,SOFT,7.0,1.0,11.0,1.0,82.097
PER,Red Bull Racing,5.0,SOFT,8.0,1.0,11.0,1.0,81.655
PER,Red Bull Racing,6.0,SOFT,9.0,1.0,11.0,1.0,81.526
PER,Red Bull Racing,7.0,SOFT,10.0,1.0,11.0,1.0,81.49
PER,Red Bull Racing,8.0,SOFT,11.0,1.0,11.0,1.0,82.01
PER,Red Bull Racing,9.0,SOFT,12.0,1.0,11.0,1.0,81.481
PER,Red Bull Racing,10.0,SOFT,13.0,1.0,11.0,1.0,81.68
PER,Red Bull Racing,11.0,SOFT,14.0,1.0,11.0,1.0,81.734
PER,Red Bull Racing,12.0,SOFT,15.0,1.0,10.0,1.0,81.983
PER,Red Bull Racing,13.0,SOFT,16.0,1.0,10.0,1.0,85.586
PER,Red Bull Racing,14.0,SOFT,4.0,2.0,14.0,1.0,99.168
PER,Red Bull Racing,15.0,SOFT,5.0,2.0,14.0,1.0,80.167
PER,Red Bull Racing,16.0,SOFT,6.0,2.0,14.0,1.0,80.583
PER,Red Bull Racing,17.0,SOFT,7.0,2.0,12.0,1.0,80.42
PER,Red Bull Racing,18.0,SOFT,8.0,2.0,11.0,1.0,80.162
PER,Red Bull Racing,19.0,SOFT,9.0,2.0,11.0,1.0,80.559
PER,Red Bull Racing,20.0,SOFT,10.0,2.0,10.0,1.0,80.661
PER,Red Bull Racing,21.0,SOFT,11.0,2.0,10.0,1.0,81.033
PER,Red Bull Racing,22.0,SOFT,12.0,2.0,9.0,1.0,81.205
PER,Red Bull Racing,23.0,SOFT,13.0,2.0,9.0,1.0,81.082
PER,Red Bull Racing,24.0,SOFT,14.0,2.0,9.0,1.0,80.609
PER,Red Bull Racing,25.0,SOFT,15.0,2.0,9.0,1.0,80.593
PER,Red Bull Racing,26.0,SOFT,16.0,2.0,9.0,1.0,80.821
PER,Red Bull Racing,27.0,SOFT,17.0,2.0,9.0,1.0,80.918
PER,Red Bull Racing,28.0,SOFT,18.0,2.0,10.0,1.0,82.179
PER,Red Bull Racing,29.0,SOFT,19.0,2.0,10.0,1.0,81.234
PER,Red Bull Racing,30.0,SOFT,20.0,2.0,9.0,1.0,81.403
PER,Red Bull Racing,31.0,SOFT,21.0,2.0,10.0,1.0,85.42
PER,Red Bull Racing,32.0,MEDIUM,1.0,3.0,14.0,1.0,96.491
PER,Red Bull Racing,33.0,MEDIUM,2.0,3.0,14.0,1.0,78.652
PER,Red Bull Racing,34.0,MEDIUM,3.0,3.0,13.0,1.0,79.548
PER,Red Bull Racing,35.0,MEDIUM,4.0,3.0,12.0,1.0,79.316
PER,Red Bull Racing,36.0,MEDIUM,5.0,3.0,11.0,1.0,78.936
PER,Red Bull Racing,37.0,MEDIUM,6.0,3.0,11.0,1.0,79.059
PER,Red Bull Racing,38.0,MEDIUM,7.0,3.0,9.0,1.0,79.488
PER,Red Bull Racing,39.0,MEDIUM,8.0,3.0,8.0,1.0,78.99
PER,Red Bull Racing,40.0,MEDIUM,9.0,3.0,8.0,1.0,79.367
PER,Red Bull Racing,41.0,MEDIUM,10.0,3.0,8.0,1.0,79.387
PER,Red Bull Racing,42.0,MEDIUM,11.0,3.0,8.0,1.0,79.072
PER,Red Bull Racing,43.0,MEDIUM,12.0,3.0,8.0,1.0,79.48
PER,Red Bull Racing,44.0,MEDIUM,13.0,3.0,8.0,1.0,79.617
PER,Red Bull Racing,45.0,MEDIUM,14.0,3.0,8.0,1.0,79.469
PER,Red Bull Racing,46.0,MEDIUM,15.0,3.0,8.0,1.0,79.406
PER,Red Bull Racing,47.0,MEDIUM,16.0,3.0,7.0,1.0,79.846
PER,Red Bull Racing,48.0,MEDIUM,17.0,3.0,7.0,1.0,79.811
PER,Red Bull Racing,49.0,MEDIUM,18.0,3.0,8.0,1.0,83.203
PER,Red Bull Racing,50.0,SOFT,4.0,4.0,10.0,1.0,96.99
PER,Red Bull Racing,51.0,SOFT,5.0,4.0,9.0,1.0,77.785
PER,Red Bull Racing,52.0,SOFT,6.0,4.0,9.0,1.0,78.373
PER,Red Bull Racing,53.0,SOFT,7.0,4.0,9.0,1.0,78.29
PER,Red Bull Racing,54.0,SOFT,8.0,4.0,9.0,1.0,78.43
PER,Red Bull Racing,55.0,SOFT,9.0,4.0,9.0,1.0,78.54
PER,Red Bull Racing,56.0,SOFT,10.0,4.0,9.0,1.0,78.572
PER,Red Bull Racing,57.0,SOFT,11.0,4.0,9.0,1.0,78.935
PER,Red Bull Racing,58.0,SOFT,12.0,4.0,9.0,1.0,79.305
PER,Red Bull Racing,59.0,SOFT,13.0,4.0,9.0,1.0,79.193
PER,Red Bull Racing,60.0,SOFT,14.0,4.0,9.0,1.0,79.017
PER,Red Bull Racing,61.0,SOFT,15.0,4.0,9.0,1.0,78.772
PER,Red Bull Racing,62.0,SOFT,16.0,4.0,9.0,1.0,78.934
PER,Red Bull Racing,63.0,SOFT,17.0,4.0,9.0,1.0,79.688
PER,Red Bull Racing,64.0,SOFT,18.0,4.0,9.0,1.0,79.357
PER,Red Bull Racing,65.0,SOFT,19.0,4.0,9.0,1.0,79.124
PER,Red Bull Racing,66.0,SOFT,20.0,4.0,8.0,1.0,79.151
GAS,Alpine,1.0,SOFT,4.0,1.0,7.0,1.0,86.584
GAS,Alpine,2.0,SOFT,5.0,1.0,7.0,1.0,81.157
GAS,Alpine,3.0,SOFT,6.0,1.0,7.0,1.0,80.806
GAS,Alpine,4.0,SOFT,7.0,1.0,7.0,1.0,80.679
GAS,Alpine,5.0,SOFT,8.0,1.0,7.0,1.0,80.78
GAS,Alpine,6.0,SOFT,9.0,1.0,7.0,1.0,81.303
GAS,Alpine,7.0,SOFT,10.0,1.0,7.0,1.0,81.625
GAS,Alpine,8.0,SOFT,11.0,1.0,7.0,1.0,81.748
GAS,Alpine,9.0,SOFT,12.0,1.0,7.0,1.0,81.681
GAS,Alpine,10.0,SOFT,13.0,1.0,7.0,1.0,81.711
GAS,Alpine,11.0,SOFT,14.0,1.0,7.0,1.0,81.339
GAS,Alpine,12.0,SOFT,15.0,1.0,7.0,1.0,81.638
GAS,Alpine,13.0,SOFT,16.0,1.0,7.0,1.0,81.678
GAS,Alpine,14.0,SOFT,17.0,1.0,8.0,1.0,85.491
GAS,Alpine,15.0,MEDIUM,1.0,2.0,13.0,1.0,102.656
GAS,Alpine,16.0,MEDIUM,2.0,2.0,11.0,1.0,79.989
GAS,Alpine,17.0,MEDIUM,3.0,2.0,10.0,1.0,80.203
GAS,Alpine,18.0,MEDIUM,4.0,2.0,9.0,1.0,80.396
GAS,Alpine,19.0,MEDIUM,5.0,2.0,8.0,1.0,80.432
GAS,Alpine,20.0,MEDIUM,6.0,2.0,8.0,1.0,80.163
GAS,Alpine,21.0,MEDIUM,7.0,2.0,8.0,1.0,80.678
GAS,Alpine,22.0,MEDIUM,8.0,2.0,7.0,1.0,80.544
GAS,Alpine,23.0,MEDIUM,9.0,2.0,7.0,1.0,80.419
GAS,Alpine,24.0,MEDIUM,10.0,2.0,7.0,1.0,80.496
GAS,Alpine,25.0,MEDIUM,11.0,2.0,6.0,1.0,80.637
GAS,Alpine,26.0,MEDIUM,12.0,2.0,6.0,1.0,80.468
GAS,Alpine,27.0,MEDIUM,13.0,2.0,7.0,1.0,81.618
GAS,Alpine,28.0,MEDIUM,14.0,2.0,7.0,1.0,81.281
GAS,Alpine,29.0,MEDIUM,15.0,2.0,7.0,1.0,80.92
GAS,Alpine,30.0,MEDIUM,16.0,2.0,7.0,1.0,80.909
GAS,Alpine,31.0,MEDIUM,17.0,2.0,7.0,1.0,80.944
GAS,Alpine,32.0,MEDIUM,18.0,2.0,7.0,1.0,80.991
GAS,Alpine,33.0,MEDIUM,19.0,2.0,7.0,1.0,80.939
GAS,Alpine,34.0,MEDIUM,20.0,2.0,8.0,1.0,82.534
GAS,Alpine,35.0,MEDIUM,21.0,2.0,8.0,1.0,81.527
GAS,Alpine,36.0,MEDIUM,22.0,2.0,8.0,1.0,81.01
GAS,Alpine,37.0,MEDIUM,23.0,2.0,6.0,1.0,81.282
GAS,Alpine,38.0,MEDIUM,24.0,2.0,8.0,1.0,85.413
GAS,Alpine,39.0,HARD,1.0,3.0,10.0,1.0,97.749
GAS,Alpine,40.0,HARD,2.0,3.0,9.0,1.0,79.539
GAS,Alpine,41.0,HARD,3.0,3.0,9.0,1.0,80.018
GAS,Alpine,42.0,HARD,4.0,3.0,9.0,1.0,79.64
GAS,Alpine,43.0,HARD,5.0,3.0,9.0,1.0,79.825
GAS,Alpine,44.0,HARD,6.0,3.0,9.0,1.0,79.618
GAS,Alpine,45.0,HARD,7.0,3.0,9.0,1.0,79.516
GAS,Alpine,46.0,HARD,8.0,3.0,9.0,1.0,79.441
GAS,Alpine,47.0,HARD,9.0,3.0,9.0,1.0,79.528
GAS,Alpine,48.0,HARD,10.0,3.0,9.0,1.0,79.52
GAS,Alpine,49.0,HARD,11.0,3.0,9.0,1.0,79.35
GAS,Alpine,50.0,HARD,12.0,3.0,8.0,1.0,79.61
GAS,Alpine,51.0,HARD,13.0,3.0,8.0,1.0,79.045
GAS,Alpine,52.0,HARD,14.0,3.0,8.0,1.0,79.079
GAS,Alpine,53.0,HARD,15.0,3.0,8.0,1.0,79.174
GAS,Alpine,54.0,HARD,16.0,3.0,8.0,1.0,79.049
GAS,Alpine,55.0,HARD,17.0,3.0,8.0,1.0,79.466
GAS,Alpine,56.0,HARD,18.0,3.0,8.0,1.0,79.62
GAS,Alpine,57.0,HARD,19.0,3.0,8.0,1.0,79.134
GAS,Alpine,58.0,HARD,20.0,3.0,8.0,1.0,79.247
GAS,Alpine,59.0,HARD,21.0,3.0,8.0,1.0,79.584
GAS,Alpine,60.0,HARD,22.0,3.0,8.0,1.0,79.576
GAS,Alpine,61.0,HARD,23.0,3.0,8.0,1.0,79.662
GAS,Alpine,62.0,HARD,24.0,3.0,8.0,1.0,79.81
GAS,Alpine,63.0,HARD,25.0,3.0,8.0,1.0,79.867
GAS,Alpine,64.0,HARD,26.0,3.0,8.0,1.0,80.054
GAS,Alpine,65.0,HARD,27.0,3.0,8.0,1.0,79.808
GAS,Alpine,66.0,HARD,28.0,3.0,9.0,1.0,82.054
OCO,Alpine,1.0,SOFT,4.0,1.0,9.0,1.0,87.46
OCO,Alpine,2.0,SOFT,5.0,1.0,9.0,1.0,82.017
OCO,Alpine,3.0,SOFT,6.0,1.0,9.0,1.0,80.809
OCO,Alpine,4.0,SOFT,7.0,1.0,9.0,1.0,81.255
OCO,Alpine,5.0,SOFT,8.0,1.0,9.0,1.0,81.536
OCO,Alpine,6.0,SOFT,9.0,1.0,9.0,1.0,81.29
OCO,Alpine,7.0,SOFT,10.0,1.0,9.0,1.0,81.593
OCO,Alpine,8.0,SOFT,11.0,1.0,9.0,1.0,81.784
OCO,Alpine,9.0,SOFT,12.0,1.0,9.0,1.0,81.79
OCO,Alpine,10.0,SOFT,13.0,1.0,9.0,1.0,81.756
OCO,Alpine,11.0,SOFT,14.0,1.0,9.0,1.0,81.875
OCO,Alpine,12.0,SOFT,15.0,1.0,9.0,1.0,81.905
OCO,Alpine,13.0,SOFT,16.0,1.0,9.0,1.0,86.687
OCO,Alpine,14.0,MEDIUM,1.0,2.0,13.0,1.0,98.526
OCO,Alpine,15.0,MEDIUM,2.0,2.0,12.0,1.0,79.883
OCO,Alpine,16.0,MEDIUM,3.0,2.0,10.0,1.0,80.224
OCO,Alpine,17.0,MEDIUM,4.0,2.0,11.0,1.0,81.541
OCO,Alpine,18.0,MEDIUM,5.0,2.0,10.0,1.0,80.571
OCO,Alpine,19.0,MEDIUM,6.0,2.0,9.0,1.0,81.026
OCO,Alpine,20.0,MEDIUM,7.0,2.0,9.0,1.0,80.662
OCO,Alpine,21.0,MEDIUM,8.0,2.0,9.0,1.0,80.768
OCO,Alpine,22.0,MEDIUM,9.0,2.0,8.0,1.0,80.734
OCO,Alpine,23.0,MEDIUM,10.0,2.0,8.0,1.0,80.949
OCO,Alpine,24.0,MEDIUM,11.0,2.0,8.0,1.0,80.57
OCO,Alpine,25.0,MEDIUM,12.0,2.0,8.0,1.0,81.357
OCO,Alpine,26.0,MEDIUM,13.0,2.0,8.0,1.0,81.033
OCO,Alpine,27.0,MEDIUM,14.0,2.0,8.0,1.0,81.269
OCO,Alpine,28.0,MEDIUM,15.0,2.0,8.0,1.0,81.644
OCO,Alpine,29.0,MEDIUM,16.0,2.0,9.0,1.0,82.216
OCO,Alpine,30.0,MEDIUM,17.0,2.0,10.0,1.0,83.348
OCO,Alpine,31.0,MEDIUM,18.0,2.0,9.0,1.0,81.776
OCO,Alpine,32.0,MEDIUM,19.0,2.0,9.0,1.0,81.194
OCO,Alpine,33.0,MEDIUM,20.0,2.0,9.0,1.0,81.433
OCO,Alpine,34.0,MEDIUM,21.0,2.0,9.0,1.0,81.479
OCO,Alpine,35.0,MEDIUM,22.0,2.0,9.0,1.0,81.702
OCO,Alpine,36.0,MEDIUM,23.0,2.0,9.0,1.0,81.423
OCO,Alpine,37.0,MEDIUM,24.0,2.0,10.0,1.0,85.378
OCO,Alpine,38.0,HARD,1.0,3.0,14.0,1.0,97.672
OCO,Alpine,39.0,HARD,2.0,3.0,13.0,1.0,81.476
OCO,Alpine,40.0,HARD,3.0,3.0,12.0,1.0,79.592
OCO,Alpine,41.0,HARD,4.0,3.0,12.0,1.0,79.889
OCO,Alpine,42.0,HARD,5.0,3.0,11.0,1.0,79.705
OCO,Alpine,43.0,HARD,6.0,3.0,11.0,1.0,79.626
OCO,Alpine,44.0,HARD,7.0,3.0,11.0,1.0,79.81
OCO,Alpine,45.0,HARD,8.0,3.0,10.0,1.0,79.706
OCO,Alpine,46.0,HARD,9.0,3.0,10.0,1.0,79.525
OCO,Alpine,47.0,HARD,10.0,3.0,10.0,1.0,79.802
OCO,Alpine,48.0,HARD,11.0,3.0,10.0,1.0,79.468
OCO,Alpine,49.0,HARD,12.0,3.0,10.0,1.0,79.614
OCO,Alpine,50.0,HARD,13.0,3.0,9.0,1.0,79.601
OCO,Alpine,51.0,HARD,14.0,3.0,10.0,1.0,80.01
OCO,Alpine,52.0,HARD,15.0,3.0,10.0,1.0,79.321
OCO,Alpine,53.0,HARD,16.0,3.0,10.0,1.0,79.061
OCO,Alpine,54.0,HARD,17.0,3.0,10.0,1.0,78.982
OCO,Alpine,55.0,HARD,18.0,3.0,10.0,1.0,79.284
OCO,Alpine,56.0,HARD,19.0,3.0,10.0,1.0,79.26
OCO,Alpine,57.0,HARD,20.0,3.0,10.0,1.0,79.324
OCO,Alpine,58.0,HARD,21.0,3.0,10.0,1.0,79.564
OCO,Alpine,59.0,HARD,22.0,3.0,10.0,1.0,79.796
OCO,Alpine,60.0,HARD,23.0,3.0,10.0,1.0,79.896
OCO,Alpine,61.0,HARD,24.0,3.0,10.0,1.0,80.041
OCO,Alpine,62.0,HARD,25.0,3.0,10.0,1.0,79.687
OCO,Alpine,63.0,HARD,26.0,3.0,10.0,1.0,79.587
OCO,Alpine,64.0,HARD,27.0,3.0,10.0,1.0,79.751
OCO,Alpine,65.0,HARD,28.0,3.0,10.0,1.0,79.94
OCO,Alpine,66.0,HARD,29.0,3.0,10.0,1.0,80.663
HUL,Haas F1 Team,1.0,SOFT,1.0,1.0,10.0,1.0,87.97
HUL,Haas F1 Team,2.0,SOFT,2.0,1.0,10.0,1.0,82.084
HUL,Haas F1 Team,3.0,SOFT,3.0,1.0,10.0,1.0,81.383
HUL,Haas F1 Team,4.0,SOFT,4.0,1.0,10.0,1.0,81.949
HUL,Haas F1 Team,5.0,SOFT,5.0,1.0,10.0,1.0,81.858
HUL,Haas F1 Team,6.0,SOFT,6.0,1.0,10.0,1.0,81.545
HUL,Haas F1 Team,7.0,SOFT,7.0,1.0,10.0,1.0,81.698
HUL,Haas F1 Team,8.0,SOFT,8.0,1.0,10.0,1.0,81.841
HUL,Haas F1 Team,9.0,SOFT,9.0,1.0,10.0,1.0,81.629
HUL,Haas F1 Team,10.0,SOFT,10.0,1.0,10.0,1.0,81.852
HUL,Haas F1 Team,11.0,SOFT,11.0,1.0,10.0,1.0,81.994
HUL,Haas F1 Team,12.0,SOFT,12.0,1.0,11.0,1.0,87.477
HUL,Haas F1 Team,13.0,MEDIUM,1.0,2.0,16.0,1.0,100.395
HUL,Haas F1 Team,14.0,MEDIUM,2.0,2.0,16.0,1.0,80.698
HUL,Haas F1 Team,15.0,MEDIUM,3.0,2.0,15.0,1.0,80.312
HUL,Haas F1 Team,16.0,MEDIUM,4.0,2.0,15.0,1.0,81.125
HUL,Haas F1 Team,17.0,MEDIUM,5.0,2.0,14.0,1.0,81.428
HUL,Haas F1 Team,18.0,MEDIUM,6.0,2.0,12.0,1.0,80.756
HUL,Haas F1 Team,19.0,MEDIUM,7.0,2.0,12.0,1.0,81.174
HUL,Haas F1 Team,20.0,MEDIUM,8.0,2.0,11.0,1.0,81.137
HUL,Haas F1 Team,21.0,MEDIUM,9.0,2.0,11.0,1.0,81.205
HUL,Haas F1 Team,22.0,MEDIUM,10.0,2.0,11.0,1.0,82.174
HUL,Haas F1 Team,23.0,MEDIUM,11.0,2.0,11.0,1.0,81.627
HUL,Haas F1 Team,24.0,MEDIUM,12.0,2.0,11.0,1.0,80.907
HUL,Haas F1 Team,25.0,MEDIUM,13.0,2.0,11.0,1.0,81.053
HUL,Haas F1 Team,26.0,MEDIUM,14.0,2.0,11.0,1.0,80.972
HUL,Haas F1 Team,27.0,MEDIUM,15.0,2.0,11.0,1.0,81.42
HUL,Haas F1 Team,28.0,MEDIUM,16.0,2.0,11.0,1.0,81.09
HUL,Haas F1 Team,29.0,MEDIUM,17.0,2.0,11.0,1.0,80.979
HUL,Haas F1 Team,30.0,MEDIUM,18.0,2.0,11.0,1.0,81.198
HUL,Haas F1 Team,31.0,MEDIUM,19.0,2.0,11.0,1.0,81.314
HUL,Haas F1 Team,32.0,MEDIUM,20.0,2.0,10.0,1.0,81.445
HUL,Haas F1 Team,33.0,MEDIUM,21.0,2.0,10.0,1.0,81.203
HUL,Haas F1 Team,34.0,MEDIUM,22.0,2.0,10.0,1.0,81.627
HUL,Haas F1 Team,35.0,MEDIUM,23.0,2.0,10.0,1.0,81.255
HUL,Haas F1 Team,36.0,MEDIUM,24.0,2.0,10.0,1.0,81.04
HUL,Haas F1 Team,37.0,MEDIUM,25.0,2.0,9.0,1.0,81.02
HUL,Haas F1 Team,38.0,MEDIUM,26.0,2.0,10.0,1.0,84.542
HUL,Haas F1 Team,39.0,HARD,1.0,3.0,14.0,1.0,99.454
HUL,Haas F1 Team,40.0,HARD,2.0,3.0,14.0,1.0,80.452
HUL,Haas F1 Team,41.0,HARD,3.0,3.0,14.0,1.0,80.122
